,id,title,vote_average,vote_count,year,soup
4259,9967,uncommon valor,6.2,54.0,1983,vietnamveteran lossofson vietnam vietnamwar lao suspens genehackman fredward robertstack tedkotcheff tedkotcheff tedkotcheff Action Adventure Drama Thriller
4260,17494,unlawful entry,5.8,63.0,1992,corrupt prostitut sex jealousi fight nightclub nuditi polic stalker murder suspens escap lawyer losangel motorcycl violenc drug anger death argument alarm psycho voyeur neo-noir abus kurtrussell rayliotta madeleinestowe jonathankaplan jonathankaplan jonathankaplan Crime Thriller
4261,17465,youngblood,5.8,50.0,1986,frustrat sport icehockey coach beat haze lockerroom roblowe cynthiagibb patrickswayze petermarkle petermarkle petermarkle Drama Romance
4262,759,gentlemen prefer blondes,7.1,169.0,1953,pari fathersonrelationship robberi diamant music jewelri millionair janerussell marilynmonroe charlescoburn howardhawks howardhawks howardhawks Comedy Romance
4263,10297,how to marry a millionaire,6.9,117.0,1953,luxuri mannequin music laurenbacall marilynmonroe bettygrable jeannegulesco jeannegulesco jeannegulesco Comedy Romance
4265,10653,the seven year itch,7.0,184.0,1955,adulteri wifehusbandrelationship subway marriedcoupl marriagecontract neighbor marilynmonroe tomewell evelynkeyes billywilder billywilder billywilder Comedy Drama Romance
4266,21468,there's no business like show business,6.7,28.0,1954,dancer showbusi music singer cinemascop vaudevill songandd ethelmerman marilynmonroe mitzigaynor walterlang walterlang walterlang Comedy Drama Music Romance
4267,9576,tootsie,6.9,429.0,1982,infidel love friend crossdress reput apolog livetelevis actress actor dustinhoffman jessicalange terigarr sydneypollack sydneypollack sydneypollack Comedy Romance
4272,10865,atlantis: the lost empire,6.7,1257.0,2001,sea atlanti anim underwat seamonst michaelj.fox coreyburton claudiachristian garytrousdale garytrousdale garytrousdale Animation Family Adventure Science Fiction
4273,1995,lara croft: tomb raider,5.7,2235.0,2001,treasur buddhistmonk planetaryconfigur illuminati treasurehunt archaeologist basedonvideogam archeology  angelinajolie jonvoight iainglen simonwest simonwest simonwest Adventure Fantasy Action Thriller
4274,10808,dr. dolittle 2,4.9,422.0,2001,veterinarian forest bear anim eddiemurphy kristenwilson raven-symoné stevecarr stevecarr stevecarr Comedy Family Romance Fantasy
4275,9799,the fast and the furious,6.6,3485.0,2001,streetgang carrac undercov auto-tun losangel car automobilerac aftercreditssting duringcreditssting paulwalker vindiesel michellerodriguez robcohen robcohen robcohen Action Crime Thriller
4276,644,a.i. artificial intelligence,6.8,2011.0,2001,artificialintellig propheci prostitut android lossofmoth extraterrestrialtechnolog iceag adopt fairytal pinocchio prosecut gigolo hologram dystopia alien destini captur doppelgang haleyjoelosment franceso'connor samrobards stevenspielberg stevenspielberg stevenspielberg Drama Science Fiction Adventure
4277,16161,baby boy,7.3,57.0,2001,singlepar intoler condom bootlegg fistfight stepfath woman thief domesticviol gunfight losangel physicalabus ex-con selfish fatherhood convictedfelon tyresegibson tarajip.henson omargooding johnsingleton johnsingleton johnsingleton Crime Drama Romance
4278,10691,crazy/beautiful,6.6,98.0,2001,lovesick jealousi parentchildrelationship loveofone'slif cuttingthecord forbiddenlov kiss crush teenagecrush relationship unhappi kirstendunst jayhernandez brucedavison johnstockwell johnstockwell johnstockwell Drama Romance
4281,21488,funny felix,5.1,7.0,2000,samibouajila patachou arianeascaride olivierducastel olivierducastel olivierducastel Comedy Foreign
4284,11826,sexy beast,7.0,219.0,2000,spain sex nuditi psychopath murder heist money gangster violenc crimin retir hunt safecrack raywinstone benkingsley ianmcshane jonathanglazer jonathanglazer jonathanglazer Crime Drama Thriller
4286,9301,the princess and the warrior,7.1,33.0,2000,nurs life-sav romanc bankrobberi frankapotente bennofürmann joachimkról tomtykwer tomtykwer tomtykwer Romance Drama
4287,11444,the closet,6.2,111.0,2001,factorywork factori comingout condom bluff homosexu neighbor danielauteuil gérarddepardieu thierrylhermitte francisveber francisveber francisveber Comedy
4289,60670,the crimson rivers,6.8,366.0,2000,skinhead secret murder policeman graveyard jeanreno vincentcassel nadiafarès mathieukassovitz mathieukassovitz mathieukassovitz Crime Mystery Thriller
4290,55551,lumumba,5.5,8.0,2000,eriqebouaney alexdescas raoulpeck raoulpeck raoulpeck Drama Foreign History
4292,10992,cats & dogs,5.0,363.0,2001,fight govern puppi allergi 3d jeffgoldblum elizabethperkins alexanderpollock lawrenceguterman lawrenceguterman lawrenceguterman Comedy Family
4293,2140,kiss of the dragon,6.4,304.0,2001,pari prostitut drug jetli bridgetfonda tchékykaryo chrisnahon chrisnahon chrisnahon Action Crime Thriller
4294,4248,scary movie 2,5.4,1019.0,2001,sex exorc secretdoor annafaris marlonwayans jamesdebello keenenivorywayans keenenivorywayans keenenivorywayans Comedy
4295,17612,lost and delirious,6.8,132.0,2001,sex basedonnovel roommat ident secret nuditi passion parti love lesbian school discoveri womandirector piperperabo jessicaparé mischabarton léapool léapool léapool Drama Romance
4296,3134,baise-moi,4.2,75.0,2000,franc rape women'ssexualident reveng murder independentfilm unsimulatedsex crime violenc explicitsex womandirector newfrenchextrem karenlancaume raffaëlaanderson ouassiniembarek virginiedespentes virginiedespentes virginiedespentes Crime Drama Romance Thriller
4297,34899,the vertical ray of the sun,6.7,17.0,2000,trannuyên-khê khanhlê quanghaingo trananhhung trananhhung trananhhung Drama Foreign Romance
4298,8217,alice,6.3,57.0,1990,newyork wifehusbandrelationship chinatown miracl saxophonist housewif deceivedhusband independentfilm miafarrow williamhurt joemantegna woodyallen woodyallen woodyallen Comedy Drama Romance
4300,26483,beach blanket bingo,7.0,12.0,1965,music beachmovi frankieavalon annettefunicello deborahwalley williamasher williamasher williamasher Comedy
4302,11286,the cannonball run,6.2,161.0,1981,crosscountryrac burtreynolds rogermoore farrahfawcett halneedham halneedham halneedham Comedy
4303,11950,cannonball run ii,5.4,86.0,1984,carchas race burtreynolds domdeluise deanmartin halneedham halneedham halneedham Action Comedy
4305,36245,diary of a chambermaid,7.2,33.0,1964,pari rape pedophilia frigid fascist sadism marriag murder racism classdiffer jeannemoreau georgesgéret michelpiccoli luisbuñuel luisbuñuel luisbuñuel Crime Drama
4307,15875,donovan's reef,6.0,31.0,1963,birthday half-broth priest polynesia barbrawl christma piano tikicultur johnwayne elizabethallen leemarvin johnford johnford johnford Adventure Comedy Romance
4308,26573,dr. goldfoot and the bikini machine,6.1,20.0,1965,secretag bikini madscientist robot worlddomin vincentprice frankieavalon dwaynehickman normantaurog normantaurog normantaurog Comedy Science Fiction
4309,23439,house of usher,6.5,71.0,1960,curs newengland edgarallanpo vincentprice markdamon myrnafahey rogercorman rogercorman rogercorman Horror Thriller
4310,10728,faust,7.8,66.0,1926,pest saleofsoul pactwiththedevil love romanc youth death cultfilm silentfilm plagu göstaekman emiljannings camillahorn f.w.murnau f.w.murnau f.w.murnau Drama Fantasy Horror
4311,5991,the last laugh,7.7,63.0,1924,hotel rain uniform inherit cigarsmok gossip silentfilm biblequot tip emiljannings malydelschaft maxhiller f.w.murnau f.w.murnau f.w.murnau Drama
4312,11697,the man who shot liberty valance,7.4,272.0,1962,gunsling showdown funer legend toshootdead outlaw lawyer pistol rancher stagecoach cowboy johnwayne jamesstewart veramiles johnford johnford johnford Western
4313,6106,salvador,7.0,73.0,1986,civilwar dictat journalist guerrilla lossoflov revolut warcorrespond civilrightsmovement elsalvador dictatorship jameswoods jimbelushi michaelmurphy oliverstone oliverstone oliverstone Drama
4315,19200,shadows and fog,7.0,80.0,1991,vigilant independentfilm serialkil woodyallen kathybates johncusack woodyallen woodyallen woodyallen Thriller Comedy
4316,11300,something wild,6.5,68.0,1986,newyork femalenud sex robberi handcuff nuditi chase polic psychopath travel darkcomedi independentfilm violenc stab roadmovi jeffdaniels melaniegriffith rayliotta jonathandemme jonathandemme jonathandemme Action Comedy Drama Romance
4317,16211,the sons of katie elder,7.0,60.0,1965,brotherbrotherrelationship texa reveng murder johnwayne deanmartin marthahyer henryhathaway henryhathaway henryhathaway Western
4320,32569,x: the man with the x-ray eyes,6.4,46.0,1963,casino experi humanexperiment eye independentfilm hospit scientist monkey amusementpark eyebal surgeri raymilland dianavandervlis haroldj.stone rogercorman rogercorman rogercorman Horror Science Fiction Thriller
4321,20075,nice dreams,6.6,38.0,1981,malenud limousin cannabi stone smokingmarijuana mentalinstitut racism lust muggl hispan sexualdesir marijuanajoint marijuanapip doubleact exoticdanc cheechmarin tommychong stacykeach tommychong tommychong tommychong Comedy
4323,28794,the house by the cemetery,5.8,71.0,1981,hauntedhous madscientist gore zombi videonasti catrionamaccoll paolomalco aniapieroni luciofulci luciofulci luciofulci Horror
4326,34689,the barefoot contessa,6.7,36.0,1954,dancer count millionair humphreybogart avagardner edmondo'brien josephl.mankiewicz josephl.mankiewicz josephl.mankiewicz Mystery Drama Romance Crime
4328,10238,cries and whispers,7.8,118.0,1972,sistersisterrelationship sweden dyinganddeath harrietandersson ingridthulin karisylwan ingmarbergman ingmarbergman ingmarbergman Drama
4330,4789,the garden of the finzi-continis,6.6,32.0,1970,worldwarii deport jewpersecut dominiquesanda fabiotesti linocapolicchio vittoriodesica vittoriodesica vittoriodesica Drama
4332,18030,kiss me deadly,7.1,81.0,1955,suspens hitchhik beachhous ralphmeeker albertdekker paulstewart robertaldrich robertaldrich robertaldrich Drama Mystery Thriller
4333,18988,the lion in winter,7.6,89.0,1968,england infidel famousscor queen castl kinghenryii unfaith mistress king spear throne homoerotic christma petero'toole katharinehepburn anthonyhopkins anthonyharvey anthonyharvey anthonyharvey Drama History
4334,11536,the misfits,6.8,76.0,1961,decis reno mustang fallinginlov divorc clarkgable marilynmonroe montgomeryclift johnhuston johnhuston johnhuston Drama Action Romance
4338,976,sweet smell of success,7.5,108.0,1957,newyork newspap brothersisterrelationship jazzmusician mediatycoon filmnoir burtlancaster tonycurtis susanharrison alexandermackendrick alexandermackendrick alexandermackendrick Drama
4339,69605,written on the wind,6.9,42.0,1956,melodrama rockhudson laurenbacall robertstack douglassirk douglassirk douglassirk Drama Romance
4343,11906,suspiria,7.5,396.0,1977,germani witch boardingschool cultfavorit ballet giallo youngwoman gothic apart evil nois balletschool sinist jessicaharper stefaniacasini flaviobucci darioargento darioargento darioargento Horror
4344,11713,fist of fury,7.4,164.0,1972,martialart japanes honor murder tragichero onemanarmi brutal kungfuclass brawl nunchaku kungfumast brucelee jackiechan noramiao lowei lowei lowei Drama Action Thriller
4346,12481,the big boss,7.3,148.0,1971,martialart brucelee mariayi jamestien lowei lowei lowei Action
4347,13333,game of death,6.3,121.0,1978,martialart brucelee kareemabdul-jabbar chucknorris robertclouse robertclouse robertclouse Drama Action Thriller Crime
4348,13938,the last dragon,6.4,71.0,1985,martialart pizzeria limousin music taimak juliuscarry vanity michaelschultz michaelschultz michaelschultz Action Adventure Comedy
4349,10540,outland,6.2,153.0,1981,jupit wifehusbandrelationship marshal wife dystopia earth spacecentr seanconnery peterboyle francessternhagen peterhyams peterhyams peterhyams Science Fiction
4350,9462,the way of the dragon,7.4,235.0,1972,rome kungfu restaur chinesemafia hongkong gangster hoodlum brucelee noramiao chucknorris brucelee brucelee brucelee Action Crime
4351,82623,t-rex: back to the cretaceous,4.5,3.0,1998,peterhorton lizstauber karicoleman brettleonard brettleonard brettleonard Family
4352,2114,final fantasy: the spirits within,5.9,441.0,2001,battleassign dystopia alien scientist basedonvideogam donaldsutherland ming-nawen alecbaldwin hironobusakaguchi hironobusakaguchi hironobusakaguchi Adventure Action Animation Fantasy Science Fiction Thriller
4353,8835,legally blonde,6.2,908.0,2001,harvardlawschool reesewitherspoon lukewilson selmablair robertluketic robertluketic robertluketic Comedy
4354,11371,the score,6.7,436.0,2001,quebec jewel blueprint voiceov surveillancecamera onelastjob robertdeniro edwardnorton marlonbrando frankoz frankoz frankoz Action Crime Thriller
4356,9517,bully,6.7,125.0,2001,florida stripteas homosexu independentfilm bestfriend fallinginlov groupoffriend bradrenfro bijouphillips nickstahl larryclark larryclark larryclark Crime Drama
4357,25985,jump tomorrow,6.9,7.0,2001,independentfilm tundeadebimpe nataliaverbeke muriellearden joelhopkins joelhopkins joelhopkins Drama Comedy Romance
4358,15745,made,6.3,55.0,2001,vincevaughn jonfavreau seancombs jonfavreau jonfavreau jonfavreau Action Comedy Thriller
4359,24977,michael jordan to the max,7.5,10.0,2000,sport michaeljordan philjackson bobcostas donkempf donkempf donkempf Documentary
4360,36107,more,7.9,45.0,1998,capit inventor dystopia stopmot short markosborne markosborne markosborne Animation Science Fiction
4364,13794,africa: the serengeti,5.9,9.0,1994,imax jamesearljones georgecasey georgecasey georgecasey Documentary
4365,13795,alaska: spirit of the wild,5.3,3.0,1998,wilder whale alaska bear natur imax charltonheston georgecasey georgecasey georgecasey Documentary
4368,38965,18 again!,5.7,27.0,1988,grandfath wish rolerevers body-swap wishescometru georgeburns charlieschlatter tonyroberts paulflaherty paulflaherty paulflaherty Fantasy Comedy
4370,31052,the accidental tourist,5.9,55.0,1988,travel williamhurt kathleenturner geenadavis lawrencekasdan lawrencekasdan lawrencekasdan Drama Romance
4371,10868,the accused,6.8,130.0,1988,alcohol rape bar boston cloth kellymcgillis jodiefoster berniecoulson jonathankaplan jonathankaplan jonathankaplan Drama
4372,9395,above the law,5.9,140.0,1988,corrupt chicago cia martialart senat vietnam cop tortur druglord stevenseagal pamgrier henrysilva andrewdavis andrewdavis andrewdavis Action Adventure Drama Thriller
4373,14506,the adventures of baron munchausen,6.9,185.0,1988,moon monster hotairballoon war baron storytel european johnneville ericidle sarahpolley terrygilliam terrygilliam terrygilliam Action Adventure Comedy Fantasy
4375,4281,appointment with death,6.2,15.0,1988,cruis ship privatedetect murdermysteri peterustinov laurenbacall carriefisher michaelwinner michaelwinner michaelwinner Thriller Crime Mystery Drama
4376,2,ariel,7.1,44.0,1988,underdog prison factorywork prison helsinki independentfilm fallinginlov turopajala susannahaavisto mattipellonpää akikaurismäki akikaurismäki akikaurismäki Drama Crime
4377,26044,arthur 2: on the rocks,4.5,43.0,1988,billionair alcohol dudleymoore lizaminnelli johngielgud budyorkin budyorkin budyorkin Comedy Romance
4379,14911,bat*21,5.9,42.0,1988,basedonnovel genehackman dannyglover jerryreed petermarkle petermarkle petermarkle Action Drama War
4380,15592,beaches,6.5,65.0,1988,deathofafriend femalefriendship childhoodfriend femalesing dyingyoung bettemidler barbarahershey johnheard garrymarshall garrymarshall garrymarshall Comedy Drama
4381,15267,the beast of war,6.7,53.0,1988,georgedzundza jasonpatric stevenbauer kevinreynolds kevinreynolds kevinreynolds Drama War
4383,30502,big top pee-wee,5.1,30.0,1988,pig relationshipproblem travellingcircus beautifulgirl creepyneighbor paulreubens penelopeannmiller kriskristofferson randalkleiser randalkleiser randalkleiser Comedy Family
4384,19382,biloxi blues,6.4,72.0,1988,worldwarii bootcamp matthewbroderick christopherwalken mattmulhern mikenichols mikenichols mikenichols Comedy Drama Romance
4385,24679,bird,6.6,49.0,1988,psychiatrichospit heroinaddict electroconvulsivetherapi deathofdaught jazzmus eiffeltowerpari forestwhitaker dianevenora keithdavid clinteastwood clinteastwood clinteastwood Drama Music
4386,9599,the blob,6.3,187.0,1988,kill cinema slime disgust comet cold quarantin playboy remak alien hospit sewer militari liquefact kevindillon shawneesmith donovanleitch chuckrussell chuckrussell chuckrussell Horror Science Fiction
4388,17170,"bright lights, big city",4.7,29.0,1988,magazin writer drug fashionshow michaelj.fox kiefersutherland phoebecates jamesbridges jamesbridges jamesbridges Drama
4389,18509,caddyshack ii,3.9,59.0,1988,sport jackiemason robertstack dyancannon allanarkush allanarkush allanarkush Comedy
4390,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4391,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4392,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4393,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4394,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4395,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4396,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4397,110428,camille claudel 1915,7.0,20.0,2013,franc nun biographi sculptur mentalasylum persecut basedontrueev separationfromfamili estrangedbroth religiousinstitut estrangedmoth juliettebinoche jean-lucvincent robertleroy brunodumont brunodumont brunodumont Drama
4399,14441,clean and sober,6.3,16.0,1988,cocain drink realestateag michaelkeaton kathybaker morganfreeman glenngordoncaron glenngordoncaron glenngordoncaron Drama
4400,7520,cocktail,5.7,330.0,1988,newyork nightlif jamaica bartend ambit fromragstorich tomcruise bryanbrown elisabethshue rogerdonaldson rogerdonaldson rogerdonaldson Drama Romance
4401,10126,colors,6.6,100.0,1988,policebrut ghetto delinqu polic eastlosangel gang gangmemb mexicanamerican barrio colleagu seanpenn robertduvall maríaconchitaalonso dennishopper dennishopper dennishopper Action Crime Drama
4402,9602,coming to america,6.5,944.0,1988,fastfoodrestaur princ heirtothethron fishoutofwat newyorkc fakeident duringcreditssting eddiemurphy arseniohall jamesearljones johnlandis johnlandis johnlandis Comedy Romance
4403,23752,the couch trip,5.3,28.0,1988,independentfilm danaykroyd waltermatthau charlesgrodin michaelritchie michaelritchie michaelritchie Comedy
4404,41952,criminal law,5.5,20.0,1988,garyoldman kevinbacon tessharper martincampbell martincampbell martincampbell Drama Thriller Romance
4405,3980,critters,5.9,221.0,1986,sheriff bountyhunt cat brothersisterrelationship smalltown barn toilet kansa spaceship alien creatur explos famili explodinghous deewallace m.emmetwalsh billyzane stephenherek stephenherek stephenherek Action Comedy Horror Science Fiction Thriller
4406,10127,critters 2,5.0,91.0,1988,femalenud bountyhunt smalltown nuditi kansa sequel spaceship easter easterbunni alien report egg creatur explos violenc dog flesheat shapeshift torsocutinhalf maneatingmonst pitchfork newspaperreport playboymagazin scottgrimes lianecurtis barrycorbin mickgarris mickgarris mickgarris Comedy Horror Science Fiction Thriller
4408,27397,crossing delancey,5.8,11.0,1988,matchmak womandirector amyirving peterriegert reizlbozyk joanmicklinsilver joanmicklinsilver joanmicklinsilver Comedy Drama Romance
4409,9748,d.o.a.,5.9,37.0,1988,toxic professorforliteratur raceagainsttim suspens student relationship womandirector dennisquaid megryan charlotterampling annabeljankel annabeljankel annabeljankel Mystery Thriller
4411,10651,the dead pool,6.3,227.0,1988,prison detect gun fight chinatown hitman media polic stalker sequel murder mafia report gangster explos violenc neo-noir clinteastwood patriciaclarkson liamneeson buddyvanhorn buddyvanhorn buddyvanhorn Action Crime Thriller
4412,10141,dirty rotten scoundrels,7.0,223.0,1988,competit luxuri seduct conman money stevemartin michaelcaine glenneheadly frankoz frankoz frankoz Crime Comedy
4413,27362,drowning by numbers,7.0,32.0,1988,joanplowright julietstevenson joelyrichardson petergreenaway petergreenaway petergreenaway Comedy Drama
4414,5680,"elvira, mistress of the dark",6.1,88.0,1988,hostess cassandrapeterson susankellermann jeffconaway jamessignorelli jamessignorelli jamessignorelli Fantasy Horror Comedy Science Fiction
4415,26386,ernest saves christmas,4.9,47.0,1988,holiday jimvarney douglasseale noelleparker johnr.cherryiii johnr.cherryiii johnr.cherryiii Comedy Family
4416,34053,everybody's all-american,4.6,10.0,1988,americanfootbal sport dennisquaid jessicalange timothyhutton taylorhackford taylorhackford taylorhackford Drama Romance
4419,10675,frantic,6.6,232.0,1988,wifehusbandrelationship marriedcoupl wife man-womanrel manlookingforwif harrisonford emmanuelleseigner bettybuckley romanpolanski romanpolanski romanpolanski Crime Drama Mystery Thriller
4421,10130,gorillas in the mist,6.7,136.0,1988,gorilla menac poacher jungl sympathi extinct sigourneyweaver bryanbrown julieharris michaelapted michaelapted michaelapted Drama
4422,2617,the great outdoors,6.4,155.0,1988,holiday roommat attachmenttonatur grizzlybear bestfriend johncandy danaykroyd annettebening howarddeutch howarddeutch howarddeutch Comedy
4424,21362,high spirits,5.6,57.0,1988,romanticcomedi spirit steveguttenberg petero'toole darylhannah neiljordan neiljordan neiljordan Horror Fantasy Comedy
4428,26723,imagine: john lennon,7.3,25.0,1988,musician thebeatl musicband massmedia johnlennon yokoono paulmccartney andrewsolt andrewsolt andrewsolt Documentary Music
4429,20443,johnny be good,4.3,25.0,1988,sport anthonymichaelhall robertdowneyjr. umathurman budsmith budsmith budsmith Comedy
4431,11347,the lair of the white worm,5.8,59.0,1988,templ vampir danger archaeologist monasteri amandadonohoe hughgrant catherineoxenberg kenrussell kenrussell kenrussell Comedy Horror
4432,12144,the land before time,7.0,660.0,1988,vulkan lossofmoth tyrannosaurusrex earthquak primitivetim dinosaur gabrieldamon candacehutson judithbarsi donbluth donbluth donbluth Animation Adventure Family
4433,13704,license to drive,6.1,100.0,1988,champagn ferrari underagedrink coreyhaim coreyfeldman carolkane gregbeeman gregbeeman gregbeeman Comedy Family
4434,12505,little nikita,5.9,31.0,1988,spi russian teenageboy fbiag sidneypoitier riverphoenix richardjenkins richardbenjamin richardbenjamin richardbenjamin Drama Action Thriller
4435,41963,masquerade,5.2,14.0,1988,judg sexscen neo-noir roblowe megtilly kimcattrall bobswaim bobswaim bobswaim Drama Romance Mystery Thriller
4436,13482,the milagro beanfield war,6.7,24.0,1988,rubénblades sôniabraga jamesgammon robertredford robertredford robertredford Comedy Drama
4437,34014,moon over parador,6.0,17.0,1988,richarddreyfuss raúljuliá sôniabraga paulmazursky paulmazursky paulmazursky Action Comedy Drama Romance
4439,12120,my stepmother is an alien,5.3,132.0,1988,alien spoof levit danaykroyd kimbasinger jonlovitz richardbenjamin richardbenjamin richardbenjamin Comedy Science Fiction
4440,47818,a night in the life of jimmy reardon,4.9,16.0,1988,riverphoenix annmagnuson meredithsalenger williamrichert williamrichert williamrichert Drama Romance
4441,38617,off limits,5.6,16.0,1988,helicopt undercov racism prostitut violenc willemdafoe gregoryhines fredward christophercrowe christophercrowe christophercrowe Action Crime Drama Mystery Thriller
4442,3543,bagdad cafe,7.0,76.0,1987,nevada motel highway wilder car mariannesägebrecht cchpounder jackpalance percyadlon percyadlon percyadlon Comedy Drama
4444,9604,red heat,5.8,360.0,1988,usa policebrut coldwar russia drugdeal investig polic drugcartel policedetect soviet buddycop kingpin arnoldschwarzenegger jimbelushi edo'ross walterhill walterhill walterhill Action Crime
4445,24929,return of the living dead part ii,5.8,95.0,1988,undead zombi jameskaren thommathews suzannesnyder kenwiederhorn kenwiederhorn kenwiederhorn Comedy Horror
4446,10925,the return of the living dead,7.3,270.0,1985,femalenud crematorium nuditi punk compani independentfilm undead decapit zombi attic cemetari dismember warehous clugulager jameskaren doncalfa dano'bannon dano'bannon dano'bannon Comedy Horror
4447,13965,return to snowy river,6.0,10.0,1988,horsebackrid hors horsewhisper australia sequel tomburlinson sigridthornton briandennehy geoffburrowes geoffburrowes geoffburrowes Adventure Drama Action Western Family
4448,24266,the man from snowy river,6.9,38.0,1982,regret river hors ranch australia tomburlinson terencedonovan kirkdouglas georget.miller georget.miller georget.miller Family Drama Action Western Romance
4450,18197,running on empty,7.4,59.0,1988,vietnamwar hide protestor christinelahti juddhirsch riverphoenix sidneylumet sidneylumet sidneylumet Drama
4451,70842,salome's last dance,5.7,10.0,1988,brothel glendajackson stratfordjohns nickolasgrace kenrussell kenrussell kenrussell Comedy Drama
4452,38909,salsa,4.8,8.0,1988,drama robidracorosa rodneyharvey magalialvarado boazdavidson boazdavidson boazdavidson Drama Music Romance
4454,11503,the serpent and the rainbow,6.2,120.0,1988,femalenud sex boston revolut nuditi hallucin spider leopard amazon superstit buriedal jungl punchedinthefac tarantula chain voiceov anthropologist zombif rite graverob airlin billpullman cathytyson zakesmokae wescraven wescraven wescraven Horror Thriller
4456,9717,shoot to kill,6.7,45.0,1988,mountain canada fbi kidnap hors wilder mountain waterfal hike polic murder bear diamond vancouv sidneypoitier tomberenger kirstiealley rogerspottiswoode rogerspottiswoode rogerspottiswoode Action Adventure Crime Thriller
4457,11966,short circuit 2,5.5,168.0,1988,robberi helicopt boat hustler hitman ranch invent punk polic sequel heist gang robot citi diamond entrepreneur fisherstevens michaelmckean cynthiagibb kennethjohnson kennethjohnson kennethjohnson Comedy Family Science Fiction Drama
4458,2605,short circuit,6.4,535.0,1986,artificialintellig lightn robot allysheedy steveguttenberg fisherstevens johnbadham johnbadham johnbadham Comedy Family Science Fiction
4459,8740,the vanishing,7.4,124.0,1988,franc lossoflov kidnap roadhous vacat disappear missingperson bernard-pierredonnadieu eugenebervoets johannatersteege georgesluizer georgesluizer georgesluizer Horror Thriller
4463,26798,switching channels,5.7,19.0,1988,skabundertv foran nederstehyld kathleenturner burtreynolds christopherreeve tedkotcheff tedkotcheff tedkotcheff Comedy
4465,41428,tetsuo: the iron man,6.7,110.0,1989,fetish transform dystopia gore metal japanesecyberpunk unofficialremak tomorowotaguchi keifujiwara nobukanaoka shinyatsukamoto shinyatsukamoto shinyatsukamoto Horror Science Fiction
4466,8337,they live,7.1,562.0,1988,dystopia socialcommentari alieninvas sunglass brawl roddypiper keithdavid megfoster johncarpenter johncarpenter johncarpenter Action Horror Science Fiction Thriller
4468,8463,torch song trilogy,7.0,25.0,1988,gay newyork homophobia homosexu basedonplayormus harveyfierstein annebancroft matthewbroderick paulbogart paulbogart paulbogart Comedy Drama Romance
4470,28176,tucker: the man and his dream,6.5,71.0,1988,jeffbridges joanallen martinlandau francisfordcoppola francisfordcoppola francisfordcoppola Drama
4471,9493,twins,5.7,566.0,1988,perfect twinsseparatedatbirth biologicalexperi arnoldschwarzenegger dannydevito kellypreston ivanreitman ivanreitman ivanreitman Comedy
4472,26603,vice versa,5.6,48.0,1988,basedonnovel rolerevers school teenmovi body-swap childasanadult adultasachild judgereinhold fredsavage corinnebohrer briangilbert briangilbert briangilbert Comedy Fantasy
4473,33172,watchers,5.1,25.0,1988,coreyhaim michaelironside lalasloatman jonhess jonhess jonhess Action Horror Science Fiction Thriller
4474,29095,waxwork,5.7,71.0,1988,wheelchair vampir hauntedhous voodoo dracula transform mythicalcreatur waxmuseum goodvsevil werewolf occult marquisdesad zachgalligan deborahforeman michellejohnson anthonyhickox anthonyhickox anthonyhickox Horror Comedy
4475,12582,without a clue,6.3,59.0,1988,londonengland detect alcohol sherlockholm spectacl michaelcaine benkingsley jeffreyjones thomeberhardt thomeberhardt thomeberhardt Comedy Thriller Crime Mystery
4476,10001,young einstein,4.5,46.0,1988,atomicbomb nobelpr rock alberteinstein yahooserious odileleclezio peeweewilson yahooserious yahooserious yahooserious Comedy Science Fiction
4477,11352,always,6.0,136.0,1989,firemen pilot airplan ghost guardianangel richarddreyfuss hollyhunter johngoodman stevenspielberg stevenspielberg stevenspielberg Fantasy Drama Romance
